build_desc,aff_points,demo_points,destro_points,improved_life_tap,suppression,improved_corruption,malediction,soul_harvesting,improved_drains,improved_bane_of_agony,fel_concentration,amplify_curse,pandemic,malevolence,nightfall,curse_of_exhaustion,siphon_life,soul_siphon,shadow_mastery,wrack,improved_health_funnel,improved_imp,demonic_embrace,unholy_power,demonic_aegis,improved_voidwalker,fel_vitality,demonic_energies,improved_sayaad,demonic_sacrifice,master_summoner,decimation,fel_domination,demonic_brand,improved_felhunter,soul_link,demonic_knowledge,master_demonologist,demonic_pact,destructive_reach,improved_shadow_bolt,bane,molten_skin,cataclysm,aftermath,ruin,shadowburn,intensity,agonizing_flames,conflagrate,pyroclasm,bane_of_havoc,fire_and_brimstone,shadow_and_flame,incinerate,race_id,fight_duration,spell_power,shadow_power,fire_power,spell_hit_percent,spell_crit_percent,spell_haste_percent,intellect,spirit,stamina,max_mana,target_level,target_shadow_res,target_fire_res,curse_of_shadows,curse_of_elements,demon_setup,rotation_id,maintain_immolate,dps,dps_std,isb_uptime_percent,avg_life_taps,avg_mana_spent,avg_mana_gained
random_valid_51,9,31,11,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,2,3,2,2,2,1,2,0,1,3,0,0,0,2,0,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,239.511,483.706,139.753,108.345,5.70641,13.9497,5.45366,313.266,343.333,599.848,6091.98,61,84.4502,13.3474,0,0,2,0,0,549.296,19.2178,55.5782,23,31398.8,23295.3
Aff Incinerate,14,6,31,2,5,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,1,0,3,1,0,1,3,5,1,3,227.733,688.435,183.846,170.546,6.77766,35.8178,3.16924,333.731,322.108,448.843,6398.96,61,36.3463,76.432,0,1,1,2,1,943.334,26.3689,0,25,34978.8,27153.2
Deep Affliction,39,12,0,2,5,5,5,0,3,0,0,1,3,5,0,0,1,3,5,1,0,1,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,134.628,987.592,55.3601,133.49,6.17636,6.31691,0.402909,374.998,104.951,257.201,7087.97,63,20.4419,45.1704,0,1,2,16,0,756.117,37.7871,0,2.01,9042.33,1729.57
SM/AF,32,0,19,2,5,5,5,0,0,0,0,0,2,5,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,1,0,3,0,0,0,0,0,0,4,284.968,122.659,27.2227,103.725,8.35148,21.2072,9.19712,339.678,287.965,397.237,6558.17,60,39.5394,115.356,0,0,2,6,0,449.373,18.0531,67.8802,33.605,43160.7,34782
DP/AF Corruption,2,31,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,1,0,5,5,0,0,0,5,0,0,3,0,0,0,0,0,0,1,101.201,1098.41,140.988,181.631,15.1896,15.0321,34.608,227.284,69.6294,327.784,4802.25,62,23.063,8.61948,0,1,5,3,0,1379.15,94.663,52.0158,14,15953.5,9006.81
Fire DS No Corr,7,11,33,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,5,1,0,3,1,0,1,3,5,1,4,201.926,687.548,75.0967,30.9297,11.5081,43.5278,32.3196,212.614,164.485,189.472,4652.22,61,72.7608,65.1331,0,1,3,10,1,906.37,26.7369,0,28,32567.8,24805.1
random_valid_51,18,29,4,2,3,2,2,0,3,1,2,0,2,1,0,0,0,0,0,0,2,2,5,3,2,3,3,1,1,1,1,1,0,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.374,1261.3,10.246,76.5215,7.86883,37.1651,5.62255,403.012,282.322,252.453,7438.18,60,41.5254,82.0847,1,1,2,0,0,1043.96,31.2029,82.0686,20.025,30379.4,20665.3
random_valid_51,15,16,20,2,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,1,2,0,3,1,1,0,0,0,0,0,0,0,0,2,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,179.24,286.693,159.745,72.0514,8.4126,47.7124,0.270925,208.25,113.721,293.209,4516.74,63,8.20387,102.173,0,0,2,0,0,530.13,17.8271,77.505,20.005,23446.9,16553.4
Shadow and Flame Fire 2,10,10,31,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,0,58.8021,590.629,129.48,16.0076,0.407275,15.1278,11.4216,396.262,340.882,322.34,7336.93,62,109.823,43.6722,0,0,1,10,1,676.655,38.9925,0,4,10738,4051.88
SM/AF,30,1,20,2,4,5,5,0,0,0,0,0,3,4,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,5,1,0,3,0,0,0,0,0,0,4,78.1124,1006,7.91034,77.3865,0.678526,26.2659,2.71659,250.374,147.861,310.088,5218.61,62,68.4806,75.1179,0,0,2,6,0,967.649,88.8674,60.6565,9,11069.6,7802.1
random_valid_51,9,15,27,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,2,5,4,3,3,2,4,1,1,1,1,0,0,0,0,0,4,283.832,622.7,123.057,18.9036,1.07716,32.8194,10.6966,416.75,179.557,565.505,7714.25,63,78.5898,78.9506,0,1,3,0,1,654.727,32.8849,69.0714,30.935,38974.3,28011.9
random_valid_51,22,15,14,2,5,3,3,1,2,1,1,1,1,0,0,1,1,0,0,0,2,3,1,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,5,1,1,2,0,0,0,0,0,0,0,0,0,0,3,97.3852,579.19,31.3439,116.683,17.1476,41.3523,32.6966,499.226,308.398,510.507,8881.39,63,28.931,34.0361,1,1,2,0,0,851.587,29.784,89.2901,8.07,16467.2,8650.19
DP/AF Shadow,2,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,1,0,5,5,0,0,0,5,0,0,3,0,0,0,0,0,0,4,157.206,264.757,139.528,110.746,10.9969,30.3978,3.35987,424.725,111.098,529.383,7833.87,61,89.1004,46.404,0,0,6,3,0,530.774,29.7504,70.539,17,20272.7,11685.7
DP/AF Shadow,2,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,1,1,5,5,0,0,0,5,0,0,2,0,0,0,0,0,0,3,116.397,1197.77,194.84,129.564,15.3653,34.8538,11.0904,310.315,271.517,378.411,6047.73,63,41.2478,73.4485,1,1,5,3,0,1857.45,96.684,78.1505,12,16653.8,10274.2
random_valid_51,23,20,8,2,5,2,2,2,3,0,0,1,1,2,1,1,1,0,0,0,2,1,3,5,1,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,98.4539,551.391,143.578,63.4619,4.08607,48.753,10.6883,317.026,203.547,422.611,6218.39,61,12.3219,11.4549,1,0,1,0,0,713.249,32.2964,79.1321,7,12755.8,6565.39
DP/AF Fire,1,31,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,2,1,1,0,0,0,3,0,1,3,5,1,0,0,5,0,3,2,5,0,0,3,1,0,0,0,0,0,0,41.0904,698.65,44.893,72.6274,2.20891,27.7827,24.081,393.572,273.941,177.362,7296.57,63,8.61656,44.7843,1,0,5,3,0,1079.88,107.101,0,0,6890.23,32
random_valid_51,15,25,11,2,5,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,4,4,2,3,2,1,0,1,2,0,0,1,0,1,0,0,0,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,234.716,556.208,61.065,136.303,1.5895,27.9183,1.62531,327.371,234.839,383.308,6303.56,63,24.4298,35.5812,1,1,3,0,0,592.702,29.1834,69.8608,23.015,30612.9,22356.8
Deep Affliction,38,13,0,2,5,5,3,0,3,0,0,1,3,5,0,1,1,3,5,1,0,0,5,0,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133.963,216.754,126.419,120.138,8.03858,16.6733,26.9122,450.31,138.519,359.296,8147.65,63,93.4094,88.9381,1,0,3,16,0,494.234,27.8352,0,2.155,10591.3,1931.06
random_valid_51,8,33,10,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,2,3,3,1,3,0,2,2,0,0,1,0,0,1,0,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,202.763,179.845,78.4391,90.2746,11.3825,5.62313,27.5356,466.073,314.125,322.673,8384.09,60,18.2756,105.521,0,1,2,3,0,404.641,12.4432,50.7416,19,29667.1,18784.5
Aff Incinerate,13,7,31,2,5,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,5,1,0,3,1,0,1,3,5,0,0,134.001,629.55,16.2223,109.327,9.5505,21.7283,25.4353,213.934,223.594,404.586,4602.01,63,70.3007,1.87108,1,0,1,0,1,736.642,31.1516,0,16.03,20725.4,15369.6
random_valid_51,3,21,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,1,3,2,1,0,1,0,0,0,0,0,0,1,0,0,2,5,2,3,3,4,5,0,0,2,1,0,0,0,0,0,2,242.809,638.668,161.455,20.0156,10.9181,34.0468,21.8705,172.71,258.265,509.276,3983.64,62,41.887,119.262,0,1,3,0,1,786.3,36.4993,80.7537,28,31604.2,25702.6
random_valid_51,15,25,11,2,4,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,3,1,2,2,1,1,0,0,2,0,0,1,0,0,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,4,36.7543,1322.81,77.9687,88.3828,9.75808,52.1619,25.3946,197.634,228.579,386.948,4427.52,61,97.2686,119.022,0,0,3,0,0,1038.3,75.0264,75.7611,3,5054.71,2899.28
random_valid_51,6,20,25,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,1,1,1,2,0,1,2,0,0,1,0,0,0,0,0,2,5,3,2,3,3,3,1,1,1,0,0,1,0,0,0,4,40.415,157.152,104.871,70.9176,8.67438,40.9096,0.637431,362.787,149.581,338.003,6904.81,63,61.7852,78.985,1,0,3,0,0,438.198,47.2293,62.5203,2.025,5296.24,1778.15
random_valid_51,16,18,17,2,3,5,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,3,5,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,5,2,2,2,2,0,1,1,0,0,0,0,0,0,0,4,157.526,605.375,131.268,59.04,6.75502,24.2796,12.9373,377.63,121.505,249.769,7127.45,61,74.197,82.9132,1,0,2,0,0,745.963,29.4036,61.3124,14,22637.3,11724.5
Shadow and Flame Shadow 2,7,15,29,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,5,1,1,3,1,0,0,3,4,0,0,82.876,642.083,79.2889,199.232,11.3927,22.1701,13.5861,105.786,211.697,137.191,2979.78,63,51.4868,23.3448,0,0,1,0,1,687.689,42.0859,33.9055,11.03,12888,8686.12
Shadow and Flame Fire Succ,6,13,32,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,5,1,0,3,1,0,1,3,5,1,2,237.796,665.313,35.4087,109.501,12.617,51.9771,20.365,410.589,130.329,504.529,7551.83,61,89.7456,73.6089,1,1,1,10,1,945.924,21.2575,0,38,36977.2,26800.5
random_valid_51,14,28,9,2,2,4,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,3,5,4,2,3,3,2,3,1,0,0,0,1,1,0,0,0,0,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,65.4682,413.903,54.4065,32.3094,10.3834,32.8164,15.7539,223.401,216.612,247.961,4744.02,60,67.669,30.6792,1,0,3,0,0,551.013,32.2374,75.1655,4,9266.18,3827.74
random_valid_51,11,28,12,2,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,0,3,2,2,1,1,2,1,1,0,0,0,3,0,0,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,107.283,773.516,139.631,62.958,10.5024,9.91948,17.6329,329.55,142.022,534.798,6336.25,62,7.64297,108.003,0,1,3,0,0,662.675,36.4737,50.2969,10.985,15623.7,9469.87
random_valid_51,27,20,4,2,3,5,3,2,3,1,1,1,1,1,2,1,1,0,0,0,2,3,2,4,2,1,1,2,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,161.947,713.382,73.622,76.0492,11.0675,7.42186,8.24486,270.701,314.98,198.038,5453.52,63,90.9079,49.0281,0,1,1,0,0,523.974,22.209,46.1262,13.735,21642.5,14829.6
random_valid_51,23,20,8,2,4,3,1,2,3,1,2,1,2,0,0,1,1,0,0,0,1,3,3,4,1,3,0,2,0,1,0,2,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,140.104,941.452,166.504,165.222,5.27471,9.36889,14.9185,381.714,112.961,505.796,7118.7,63,77.4933,67.7071,0,1,2,0,0,704.163,42.0554,41.0179,14.095,18254,11663.6
DP/AF Shadow,3,29,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,1,2,0,0,0,1,3,3,0,0,5,5,0,0,0,5,0,1,3,0,0,0,0,0,0,3,49.1391,257.367,110.405,93.4787,2.87309,52.6629,1.85355,396.042,108.428,505.993,7333.63,63,73.87,12.8752,1,0,3,0,0,627.777,65.3816,78.2058,0,7558.19,36
random_valid_51,18,23,10,2,5,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,2,2,0,2,1,0,1,0,2,0,0,1,0,2,0,0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41.2963,161.712,150.659,72.5738,3.03,7.42047,25.2456,227.663,65.0865,198.293,4807.94,60,15.5229,23.4747,1,1,3,0,0,422.26,26.7477,36.7827,2,6675.02,1556.21
DP/AF Shadow,2,31,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,1,0,5,5,0,0,0,5,0,0,3,0,0,0,0,0,0,4,117.049,1056.95,198.861,25.7604,15.5005,8.08736,28.953,461.18,263.818,328.681,8380.7,60,101.639,96.641,1,1,5,3,0,1495.52,92.4703,53.3818,11.095,18783.5,9332.11
DS/AF,6,11,34,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,5,5,0,3,2,4,1,0,3,1,0,0,3,5,0,4,63.5687,1399.04,37.3581,30.1772,6.22364,21.1553,28.8426,415.005,108.976,530.852,7688.07,60,3.85926,22.0122,1,0,2,0,1,1335.96,88.9645,50.1775,7,9454.84,4793.83
DS/Searing Pain,7,11,33,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,3,5,4,1,1,3,1,0,0,2,5,0,1,73.2593,111.997,96.4187,138.574,12.9623,17.5499,19.5976,200.411,253.222,575.591,4399.16,61,69.7855,59.9922,1,0,3,0,1,454.224,26.9509,37.5066,7,11333.2,6379.41
random_valid_51,15,19,17,1,4,5,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,3,195.381,1350.17,0.506427,83.3094,0.96938,49.7347,4.22659,409.67,237.471,152.738,7538.05,60,66.5818,77.3564,1,0,3,0,0,1227.78,37.7028,86.4127,19,26799.6,17178.4
DP/AF Corruption,2,30,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,2,3,1,0,2,0,0,0,1,3,5,0,0,5,5,1,0,0,5,1,0,2,0,0,0,0,0,0,4,279.807,304.665,39.1537,87.4665,15.3219,36.1931,18.7251,273.789,84.8498,530.591,5569.84,63,41.8701,2.99271,1,0,2,0,0,725,24.5838,63.8284,46.99,39398,30944.4
random_valid_51,20,17,14,2,4,5,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,2,4,4,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,5,0,1,1,4,0,1,0,0,0,0,0,0,0,0,4,175.551,313.017,171.613,140.346,11.0889,26.0742,33.7652,401.083,263.245,150.94,7479.24,63,5.05553,29.0615,1,0,2,0,0,643.892,23.7383,68.0141,17,27225.6,17117.8
Shadow and Flame Shadow,2,18,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,2,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,5,1,3,2,1,0,1,3,5,0,3,273.386,148.814,107.841,101.183,17.9904,30.5443,6.49831,244.367,102.153,170.796,5058.51,62,102.39,74.1812,0,0,3,0,1,420.468,15.94,39.6763,45.015,38425.5,30788.1
DP/AF Corruption,2,32,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,3,2,3,1,0,2,0,0,1,1,2,5,1,0,5,5,0,0,0,5,0,0,2,0,0,0,0,0,0,0,222.706,1399.27,126.869,12.1984,5.3999,47.1311,33.3889,390.038,91.5924,483.533,7243.57,61,89.6976,58.7888,0,0,5,3,0,1989.29,67.7056,89.9001,36.01,33966.3,23999.9
Shadow and Flame Fire Succ,9,11,31,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,5,4,1,0,3,1,0,1,3,5,1,1,219.636,602.088,188.511,49.7729,11.8285,54.1097,16.1435,309.128,68.4114,491.127,6029.92,61,72.9785,1.38256,1,1,1,2,1,948.346,23.3853,0,39,33512.3,24992
random_valid_51,8,19,24,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,1,0,3,2,0,0,0,1,0,1,0,0,0,0,0,2,2,5,5,3,4,1,1,0,0,0,0,1,0,0,0,1,39.4097,1074.41,43.4369,79.6273,5.09427,33.8721,10.4395,336.483,51.5832,301.395,6440.25,62,65.5149,99.8061,1,0,2,0,0,1026.82,53.9582,64.198,0,6164.62,28
Shadow and Flame Fire 2,10,10,31,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,4,40.8728,621.162,187.34,51.0836,0.922048,21.4193,34.0107,277.673,263.019,209.567,5628.09,63,115.101,77.5679,1,0,2,10,1,782.708,71.1203,0,4,7357.16,4025.69
Aff/DP Brand,12,31,8,2,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,5,0,0,3,0,3,1,2,2,0,3,0,1,3,5,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,282.765,1309.59,161.891,159.793,3.51469,46.673,17.8618,145.353,69.9401,255.772,3643.29,60,11.8713,66.3363,0,1,2,0,0,1236.02,32.5054,0,39,36216,30126.4
random_valid_51,20,17,14,2,2,2,1,2,3,2,1,1,1,0,2,1,0,0,0,0,2,3,1,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,3,121.091,734.767,114.377,64.561,12.8136,47.0723,7.49092,143.935,134.476,464.882,3552.03,60,88.5416,3.93109,0,1,1,0,0,653.537,26.4975,85.3834,12.2,14607.1,10512
Shadow and Flame Fire 2,10,10,31,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,0,111.661,1180.25,139.12,105.86,15.104,13.9802,20.0822,322.734,99.1037,427.09,6234.01,62,0.56305,15.078,1,1,1,2,1,1244.72,46.828,0,16,18660.6,12934.8
Deep Affliction Imp,35,6,10,2,5,5,0,0,3,0,0,0,3,5,2,0,1,3,5,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65.1172,607.691,45.5757,189.185,13.6706,24.4406,28.9766,158.744,121.832,189.748,3844.17,60,88.6549,61.2025,0,0,1,16,0,622.809,49.9051,14.184,2.875,5552.21,2435.37
random_valid_51,25,17,9,1,5,3,2,2,3,2,3,1,1,1,1,0,0,0,0,0,2,3,4,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,216.216,1190.73,61.4022,58.531,2.97088,5.49371,10.7706,272.315,308.173,131.176,5477.72,63,78.4922,29.8529,0,0,3,0,0,708.095,32.9388,35.9055,22.01,28471.8,21433.4
random_valid_51,19,23,9,1,3,5,1,2,2,1,3,0,1,0,0,0,0,0,0,0,2,2,3,3,1,3,1,2,2,1,0,1,0,1,1,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,297.62,195.568,21.0765,45.7797,13.7445,17.9786,4.50117,330.882,301.823,371.752,6426.23,63,50.4002,114.86,0,1,2,0,0,372.287,10.953,58.9336,29,36396.1,28015.3
random_valid_51,21,22,8,2,3,3,2,2,0,2,2,1,1,1,1,1,0,0,0,0,2,3,2,1,2,2,1,2,3,1,2,0,0,0,1,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,177.565,988.302,93.111,188.936,12.1439,47.3492,6.50405,499.87,295.34,268.081,8891.05,60,106.311,46.8577,0,1,2,0,0,930.336,27.9239,91.5647,13.325,24891,14088.7
random_valid_51,23,23,5,2,5,2,5,2,1,2,1,1,2,0,0,0,0,0,0,0,2,1,4,1,1,2,3,1,0,1,2,2,1,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.7322,936.263,143.168,191.683,15.3715,41.5162,13.6942,480.827,235.317,584.76,8605.4,61,48.3058,109.982,0,1,3,0,0,880.994,50.2918,71.4082,0,5956.98,28
random_valid_51,13,13,25,2,4,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,2,4,4,3,3,2,2,1,0,2,1,0,1,0,0,0,1,50.1793,217.382,82.564,164.526,8.49028,25.0952,4.45036,495.025,124.984,233.839,8818.38,60,47.4552,8.49273,1,1,2,0,1,534.633,32.0455,62.7167,0,7879.81,40
random_valid_51,25,4,22,2,5,4,2,2,3,2,2,1,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,3,3,2,0,1,1,1,0,0,0,0,0,0,214.811,197.664,181.914,112.579,7.79651,46.4538,25.1266,184.755,278.625,202.695,4164.32,63,4.4192,86.1786,0,0,2,0,1,568.67,18.3403,89.9556,24.465,30595.9,25081.9
Shadow and Flame Fire 2,11,9,31,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,5,1,0,3,1,0,1,3,5,1,4,40.246,684.995,92.7116,137.509,8.99871,54.3157,3.98696,164.426,181.237,339.363,3929.39,61,117.874,59.909,1,1,2,2,1,1124.23,55.0854,0,4,6275.55,3633.14
Aff/DP,12,32,7,2,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,5,0,0,2,1,1,1,2,2,1,0,0,1,3,5,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.558,911.033,196.111,2.36558,6.16496,40.3164,23.7071,282.11,255.769,486.782,5624.64,63,62.7218,40.675,1,1,6,3,0,1106.69,80.6117,74.2959,1.01,7392.6,1032.83
Fire DS No Corr,7,12,32,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,4,1,1,3,1,0,1,3,5,1,2,67.0668,454.414,38.7946,175.885,9.35545,12.4677,8.60834,123.518,82.3797,451.593,3245.77,60,13.7367,57.8375,1,1,4,2,1,692.484,37.3475,0,9,10523.6,6510.56
random_valid_51,17,19,15,2,4,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,2,3,0,3,1,1,3,1,2,1,2,0,0,0,0,0,0,0,0,2,0,5,2,3,2,0,1,0,0,0,0,0,0,0,0,4,216.925,1134.86,156.06,129.509,17.6731,46.5242,19.4718,414.761,176.287,526.788,7684.42,61,98.8972,70.0675,0,1,3,0,0,987.627,35.1552,0,23,31728.1,20741.9
Aff/DP,11,31,9,2,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,0,3,1,2,2,1,0,0,1,3,5,1,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,37.956,1199.57,22.3456,77.5424,3.86893,42.4444,19.2057,284.78,297.745,169.461,5664.7,63,40.7552,90.5203,1,1,5,3,0,1491.71,115.008,71.841,1,6452.88,1069.29
random_valid_51,21,11,19,2,5,4,1,1,3,0,1,1,2,1,0,0,0,0,0,0,2,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,2,0,2,1,1,0,0,1,0,0,0,0,0,3,266.648,1207.77,77.1524,144.282,11.3348,54.7222,20.1928,168.352,235.235,163.26,3918.29,63,16.5338,79.9434,1,0,2,0,1,1388.14,36.7711,90.7644,37,41889.6,36275.2
random_valid_51,21,24,6,2,5,4,1,2,2,1,0,1,1,0,0,1,0,1,0,0,1,3,2,5,1,3,2,2,1,1,1,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,51.6122,1233.07,172.327,2.4407,9.11336,23.3706,5.88168,392.453,293.062,588.992,7279.8,63,46.1245,101.766,1,1,3,0,0,1040.65,69.0217,59.3837,0,6612.56,40
random_valid_51,19,11,21,2,3,3,3,2,3,1,0,0,1,1,0,0,0,0,0,0,2,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,3,2,0,1,0,0,1,0,0,1,0,0,0,37.6581,695.685,66.6077,193.721,9.36491,37.0011,21.4124,393.512,222.563,482.741,7295.67,62,30.0031,53.9839,1,0,1,0,1,837.262,46.8629,70.4706,0,6192.62,28
Aff Incinerate,12,8,31,2,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,1,1,3,1,0,1,2,5,1,0,194.239,218.581,29.3991,152.39,7.00923,25.7389,33.9417,369.584,261.547,133.033,6936.76,62,36.8889,70.8725,0,0,1,2,1,562.679,21.3445,0,23,33149.5,23102.7
